TFName	TFLocus	TFFamily	TargetName	TargetLocus	IsTF	TargetType	Confirmation	Category	InteractionType	Reference	Note	PubMedID
SEPALLATA3	At1g24260	MADS	At2g40450	At2g40450	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40435	At2g40435	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40300	At2g40300	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40280	At2g40280	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40150	At2g40150	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40140	At2g40140	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40130	At2g40130	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40100	At2g40100	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40008	At2g40008	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g40000	At2g40000	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39980	At2g39980	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39930	At2g39930	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39860	At2g39860	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39720	At2g39720	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39705	At2g39705	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39660	At2g39660	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39630	At2g39630	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39550	At2g39550	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39480	At2g39480	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39450	At2g39450	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39360	At2g39360	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39350	At2g39350	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39260	At2g39260	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39220	At2g39220	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39170	At2g39170	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g39010	At2g39010	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38820	At2g38820	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38610	At2g38610	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38540	At2g38540	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38530	At2g38530	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38390	At2g38390	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38180	At2g38180	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38070	At2g38070	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38060	At2g38060	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38040	At2g38040	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g38000	At2g38000	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37950	At2g37950	Yes	Direct	Unconfirmed	C3H Family	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37940	At2g37940	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37770	At2g37770	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37750	At2g37750	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37720	At2g37720	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37640	At2g37640	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	AtMYB91	At2g37630	Yes	Direct	Unconfirmed	MYB Family	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	ZAT11	At2g37430	Yes	Direct	Unconfirmed	C2H2 Family	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37340	At2g37340	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37250	At2g37250	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37170	At2g37170	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37080	At2g37080	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g37050	At2g37050	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36880	At2g36880	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36860	At2g36860	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36770	At2g36770	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36740	At2g36740	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36680	At2g36680	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36630	At2g36630	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36580	At2g36580	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36420	At2g36420	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36410	At2g36410	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36340	At2g36340	Yes	Direct	Unconfirmed	GeBP Family	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36320	At2g36320	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	ABI5	At2g36270	Yes	Direct	Unconfirmed	bZIP Family	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36220	At2g36220	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36080	At2g36080	Yes	Direct	Unconfirmed	RAV Family	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g36050	At2g36050	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ChIP-Seq FDR > 0.001	19385720
SEPALLATA3	At1g24260	MADS	At2g35945	At2g35945	No	Direct	Unconfirmed	NA	Unknown	Kaufmann et al., 2009. Target Genes of the MADS Transcription Factor SEPALLATA3: Integration of Developmental and Hormonal Pathways in the Arabidopsis Flower. PLoS Biol 7(4): e1000090. doi:10.1371/jou	ag mutant ChIP-Seq FDR > 0.001	19385720
